CNTY_CODE,FIPS_CODE,CDDIST,total_votes,precinct_area,hispanic_cvap_share,hispanic_turnout_rate,hispanic_expected_voters,black_cvap_share,black_turnout_rate,black_expected_voters,asian_cvap_share,asian_turnout_rate,asian_expected_voters,white_cvap_share,white_turnout_rate,white_expected_voters,total_cvap,weighted_turnout,dem_total_raised,dem_total_spent,dem_cash_on_hand,dem_individual_contributions,rep_total_raised,rep_total_spent,rep_cash_on_hand,rep_individual_contributions,fundraising_advantage,spending_advantage,dem_fundraising_share,dem_spending_share,COUNTY_encoded,other_party_votes,turnout_x_funding,hispanic_power,white_power,dem_dollar_per_vote,rep_dollar_per_vote,minority_ratio,precinct_area_normalized,total_votes_normalized,fundraising_advantage_normalized,spending_advantage_normalized
1,6001,13,1,0.0136652775920652,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,4671627.25,3213218.23,1.6307337092431329,-0.7287241416356304,-1.470141939593547,-0.9973649493065532,
1,6001,13,0,0.0295118478712561,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,inf,inf,1.6307337092431329,-0.7240343168001603,-1.4708985316245629,-0.9973649493065532,
1,6001,13,0,0.0304585621472481,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,inf,inf,1.6307337092431329,-0.7237541347768317,-1.4708985316245629,-0.9973649493065532,
1,6001,13,0,0.0414019474955444,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,inf,inf,1.6307337092431329,-0.7205154175347827,-1.4708985316245629,-0.9973649493065532,
1,6001,13,0,0.0498245820379251,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,inf,inf,1.6307337092431329,-0.7180227216415384,-1.4708985316245629,-0.9973649493065532,
1,6001,13,208,0.0652479767980594,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,8,34.63706772549466,0.277746149478871,0.26988668503596597,22459.74639423077,15448.164567307693,1.6307337092431329,-0.713458136465128,-1.3135273891732653,-0.9973649493065532,
1,6001,13,0,0.0504791540061019,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,inf,inf,1.6307337092431329,-0.7178289997308112,-1.4708985316245629,-0.9973649493065532,
1,6001,13,108,0.074417429869669,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,3,34.63706772549466,0.277746149478871,0.26988668503596597,43255.80787037037,29752.020648148147,1.6307337092431329,-0.7107444181030304,-1.3891865922748508,-0.9973649493065532,
1,6001,13,180,0.0703310220064515,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,6,34.63706772549466,0.277746149478871,0.26988668503596597,25953.484722222223,17851.21238888889,1.6307337092431329,-0.711953798855277,-1.3347119660417093,-0.9973649493065532,
1,6001,13,2,0.096328475460271,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,2335813.625,1606609.115,1.6307337092431329,-0.7042597994144765,-1.4693853475625311,-0.9973649493065532,
1,6001,13,68,0.0955048325293472,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,4,34.63706772549466,0.277746149478871,0.26988668503596597,68700.40073529411,47253.20926470588,1.6307337092431329,-0.7045035582218998,-1.4194502735154848,-0.9973649493065532,
1,6001,13,209,0.101955987971492,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,2,34.63706772549466,0.277746149478871,0.26988668503596597,22352.283492822968,15374.24990430622,1.6307337092431329,-0.7025943255944601,-1.3127707971422495,-0.9973649493065532,
1,6001,13,171,0.108467639604319,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,3,34.63706772549466,0.277746149478871,0.26988668503596597,27319.457602339182,18790.749883040935,1.6307337092431329,-0.7006671889958446,-1.3415212943208519,-0.9973649493065532,
1,6001,13,0,0.0483885321626349,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,inf,inf,1.6307337092431329,-0.7184477235347841,-1.4708985316245629,-0.9973649493065532,
1,6001,13,0,0.0876273299706659,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,inf,inf,1.6307337092431329,-0.7068349211913177,-1.4708985316245629,-0.9973649493065532,
1,6001,13,54,0.1002040787019107,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,2,34.63706772549466,0.277746149478871,0.26988668503596597,86511.61574074074,59504.041296296295,1.6307337092431329,-0.703112806720484,-1.4300425619497068,-0.9973649493065532,
1,6001,13,0,0.1091640125695409,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,inf,inf,1.6307337092431329,-0.7004610959946772,-1.4708985316245629,-0.9973649493065532,
1,6001,13,518,0.1783192684043002,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,28,34.63706772549466,0.277746149478871,0.26988668503596597,9018.585424710425,6203.1239961389965,1.6307337092431329,-0.6799944568037958,-1.0789838595583507,-0.9973649493065532,
1,6001,13,52,0.0482136195209537,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,89838.98557692308,61792.65826923077,1.6307337092431329,-0.7184994892882905,-1.4315557460117385,-0.9973649493065532,
1,6001,13,274,0.1946084708602243,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,10,34.63706772549466,0.277746149478871,0.26988668503596597,17049.734489051094,11727.073832116788,1.6307337092431329,-0.6751736340716926,-1.263592315126219,-0.9973649493065532,
1,6001,13,321,0.1587959493477242,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,6,34.63706772549466,0.277746149478871,0.26988668503596597,14553.355919003116,10010.025638629284,1.6307337092431329,-0.6857724229484683,-1.228032489668474,-0.9973649493065532,
1,6001,13,626,0.2243650919008014,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,15,34.63706772549466,0.277746149478871,0.26988668503596597,7462.663338658147,5132.936469648563,1.6307337092431329,-0.666367101306743,-0.9972719202086386,-0.9973649493065532,
1,6001,13,293,0.1839087664879824,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,5,34.63706772549466,0.277746149478871,0.26988668503596597,15944.120307167235,10966.615119453925,1.6307337092431329,-0.6783402334312413,-1.2492170665369178,-0.9973649493065532,
1,6001,13,524,0.2706743086037306,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,16,34.63706772549466,0.277746149478871,0.26988668503596597,8915.319179389313,6132.095858778626,1.6307337092431329,-0.6526617940523549,-1.0744443073722556,-0.9973649493065532,
1,6001,13,10,0.2027481165767962,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,467162.725,321321.823,1.6307337092431329,-0.672764689299357,-1.4633326113144043,-0.9973649493065532,
1,6001,13,510,0.3720105390611446,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,14,34.63706772549466,0.277746149478871,0.26988668503596597,9160.05343137255,6300.427901960784,1.6307337092431329,-0.6226711297029731,-1.0850365958064776,-0.9973649493065532,
1,6001,13,9,0.3233684225922953,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,0,34.63706772549466,0.277746149478871,0.26988668503596597,519069.69444444444,357024.2477777778,1.6307337092431329,-0.6370668634072563,-1.4640892033454203,-0.9973649493065532,
1,6001,13,315,0.3024055646043322,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,5,34.63706772549466,0.277746149478871,0.26988668503596597,14830.5626984127,10200.692793650793,1.6307337092431329,-0.6432708640384516,-1.2325720418545691,-0.9973649493065532,
1,6001,13,475,0.157203150794266,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,13,34.63706772549466,0.277746149478871,0.26988668503596597,9835.004736842106,6764.669957894736,1.6307337092431329,-0.6862438149331249,-1.1115173168920325,-0.9973649493065532,
1,6001,13,388,0.3126938674202496,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,5,34.63706772549466,0.277746149478871,0.26988668503596597,12040.276417525773,8281.490283505154,1.6307337092431329,-0.6402260198096479,-1.1773408235904117,-0.9973649493065532,
1,6001,13,4,0.1938011186542714,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,1,34.63706772549466,0.277746149478871,0.26988668503596597,1167906.8125,803304.5575,1.6307337092431329,-0.6754125716057925,-1.4678721635004994,-0.9973649493065532,
1,6001,13,1011,0.3806038644000589,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,33,34.63706772549466,0.277746149478871,0.26988668503596597,4620.79846686449,3178.2573986152324,1.6307337092431329,-0.6201279175199156,-0.7059839882675351,-0.9973649493065532,
1,6001,13,2667,0.4213256870311539,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,61,34.63706772549466,0.277746149478871,0.26988668503596597,1751.641263592051,1204.8062354705662,1.6307337092431329,-0.6080762109514789,0.5469324150947181,-0.9973649493065532,
1,6001,13,224,0.1846199694254595,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,3,34.63706772549466,0.277746149478871,0.26988668503596597,20855.47879464286,14344.724241071428,1.6307337092431329,-0.6781297514694997,-1.3014219166770118,-0.9973649493065532,
1,6001,13,752,0.5206760164871013,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,14,34.63706772549466,0.277746149478871,0.26988668503596597,6212.270279255319,4272.896582446809,1.6307337092431329,-0.5786732780590227,-0.9019413243006411,-0.9973649493065532,
1,6001,13,901,0.4259560759753661,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,26,34.63706772549466,0.277746149478871,0.26988668503596597,5184.9359045505,3566.279944506104,1.6307337092431329,-0.6067058378874116,-0.789209111679279,-0.9973649493065532,
1,6001,13,463,0.3762156190364587,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,6,34.63706772549466,0.277746149478871,0.26988668503596597,10089.90766738661,6939.9961771058315,1.6307337092431329,-0.6214266276968031,-1.1205964212642228,-0.9973649493065532,
1,6001,13,2691,0.5620049488266676,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,72,34.63706772549466,0.277746149478871,0.26988668503596597,1736.019044964697,1194.0610293571162,1.6307337092431329,-0.5664418961325445,0.5650906238390987,-0.9973649493065532,
1,6001,13,439,0.3685193901699635,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,8,34.63706772549466,0.277746149478871,0.26988668503596597,10641.51993166287,7319.403712984054,1.6307337092431329,-0.6237043423468274,-1.1387546300086033,-0.9973649493065532,
1,6001,13,1220,0.5903033371279333,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,24,34.63706772549466,0.277746149478871,0.26988668503596597,3829.2026639344263,2633.7854344262296,1.6307337092431329,-0.558066930324749,-0.5478562537852217,-0.9973649493065532,
1,6001,13,308,0.4218738664376752,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,2,34.63706772549466,0.277746149478871,0.26988668503596597,15167.620941558442,10432.52672077922,1.6307337092431329,-0.6079139761366451,-1.23786818607168,-0.9973649493065532,
1,6001,13,1721,0.6334769190889608,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,36,34.63706772549466,0.277746149478871,0.26988668503596597,2714.484166182452,1867.0646310284717,1.6307337092431329,-0.5452896205757165,-0.16880364624627917,-0.9973649493065532,
1,6001,13,687,0.677842931436351,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,14,34.63706772549466,0.277746149478871,0.26988668503596597,6800.039665211063,4677.1735516739445,1.6307337092431329,-0.5321594086186981,-0.9511198063166716,-0.9973649493065532,
1,6001,13,678,0.4686020930081292,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,25,34.63706772549466,0.277746149478871,0.26988668503596597,6890.305678466077,4739.259926253687,1.6307337092431329,-0.5940846620562747,-0.9579291345958143,-0.9973649493065532,
1,6001,13,638,0.6434364851707743,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,13,34.63706772549466,0.277746149478871,0.26988668503596597,7322.299764890282,5036.3922100313475,1.6307337092431329,-0.5423420666547062,-0.9881928158364484,-0.9973649493065532,
1,6001,13,730,0.8600176158880926,0.5143447212571685,0.54,106647.3,0.0420080526285633,0.63,10161.9,0.063525134514316,0.59,14391.28,0.3801220915999521,0.71,103629.47,383974,0.6115777370342783,5416262.01,4671627.25,799009.45,4813067.49,4147091.59,3213218.23,959391.99,1579691.68,1269170.42,1458409.02,56.63559287403114,59.24817755591578,0,15,34.63706772549466,0.277746149478871,0.26988668503596597,6399.489383561644,4401.668808219178,1.6307337092431329,-0.47824443872406847,-0.9185863489829899,-0.9973649493065532,
